Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"CAP","lei_11540_20071112, CAPÍTULO I",1,8,"[ Dispõe sobre o Fundo Nacional de Desenvolvimento Científico e Tecnológico - FNDCT; altera o Decreto-Lei nº 719, de 31 de julho de 1969, e a Lei nº 9.478, de 6 de agosto de 1997; e dá outras providências. | DOS OBJETIVOS | ] CAPÍTULO I DOS OBJETIVOS Art. 1º O Fundo Nacional de Desenvolvimento Científico e Tecnológico (FNDCT), instituído pelo Decreto-Lei nº 719, de 31 de julho de 1969, e restabelecido pela Lei nº 8.172, de 18 de janeiro de 1991, é um fundo especial de natureza contábil e financeira e tem o objetivo de financiar a inovação e o desenvolvimento científico e tecnológico com vistas a promover o desenvolvimento econômico e social do País. (“Caput” do artigo com redação dada pela Lei Complementar nº 177, de 12.1.2021) Parágrafo único. O FNDCT não se caracteriza como fundo de investimentos e não se vincula ao sistema financeiro e bancário nacional. (Parágrafo único acrescido pela Lei Complementar nº 177, de 12.1.2021)",urn:lex:br:federal:lei:2007-11-12;11540!cap1
"CAP","lei_11540_20071112, CAPÍTULO II",9,94,"[ Dispõe sobre o Fundo Nacional de Desenvolvimento Científico e Tecnológico - FNDCT; altera o Decreto-Lei nº 719, de 31 de julho de 1969, e a Lei nº 9.478, de 6 de agosto de 1997; e dá outras providências. | DO CONSELHO DIRETOR | ] CAPÍTULO II DO CONSELHO DIRETOR Art. 2º O FNDCT será administrado por 1 (um) Conselho Diretor vinculado ao Ministério da Ciência e Tecnologia e integrado: I – pelo Ministro de Estado da Ciência e Tecnologia; II – por 1 (um) representante do Ministério da Educação; III – por 1 (um) representante do Ministério do Desenvolvimento, Indústria e Comércio Exterior; IV – por 1 (um) representante do Ministério do Planejamento, Orçamento e Gestão; V – por 1 (um) representante do Ministério da Defesa; VI – por 1 (um) representante do Ministério da Fazenda; VII – pelo Presidente da Financiadora de Estudos e Projetos - FINEP; VIII – pelo Presidente do Conselho Nacional de Desenvolvimento Científico e Tecnológico - CNPq; IX – pelo Presidente do Banco Nacional de Desenvolvimento Econômico e Social - BNDES; X – por 3 (três) representantes do setor empresarial, preferencialmente ligados à área tecnológica, sendo 1 (um) representativo do segmento de microempresas e pequenas empresas; XI – por 3 (três) representantes da comunidade científica e tecnológica; XII – por 1 (um) representante dos trabalhadores da área de ciência e tecnologia; e XIII – pelo Presidente da Empresa Brasileira de Pesquisa Agropecuária - EMBRAPA. § 1º Os membros e respectivos suplentes do Conselho Diretor referidos nos incisos II a VI do caput deste artigo serão indicados pelos órgãos que representam e designados pelo Ministro de Estado da Ciência e Tecnologia. § 2º Os suplentes dos membros do Conselho Diretor referidos nos incisos I, VII e VIII do caput deste artigo serão os representantes legais dos titulares. § 3º Os representantes titulares e suplentes da comunidade científica e tecnológica serão designados a partir de 2 (duas) listas tríplices, uma indicada pela Sociedade Brasileira para o Progresso da Ciência e outra indicada pela Academia Brasileira de Ciências. § 4º Os representantes titulares e suplentes do setor empresarial serão escolhidos pelos Ministros de Estado da Ciência e Tecnologia e do Desenvolvimento, Indústria e Comércio Exterior, a partir de lista sêxtupla indicada pela Confederação Nacional da Indústria - CNI, e designados pelo Ministro de Estado da Ciência e Tecnologia. § 5º O mandato dos representantes da comunidade científica, do setor empresarial e dos trabalhadores da área de ciência e tecnologia será de 2 (dois) anos, sendo admitida a recondução por igual período, devendo a primeira nomeação ocorrer no prazo de 60 (sessenta) dias a contar da data de publicação desta Lei. § 6º Os representantes titular e suplente dos trabalhadores da área de ciência e tecnologia serão escolhidos e designados pelo Ministro de Estado da Ciência e Tecnologia, a partir de lista tríplice apresentada pelos representantes dos trabalhadores no Conselho Deliberativo do Fundo de Amparo ao Trabalhador - CODEFAT. § 7º As funções dos membros do Conselho não serão remuneradas, e seu exercício será considerado serviço público relevante. § 8º Caberá ao Ministério da Ciência e Tecnologia adotar as providências necessárias para instalação do Conselho Diretor no prazo de até 90 (noventa) dias, contados a partir da data de publicação desta Lei. Art. 3º O Conselho Diretor será presidido pelo Ministro de Estado da Ciência e Tecnologia ou, nas suas ausências e impedimentos, por seu substituto. Art. 4º O Conselho Diretor do FNDCT deliberará por maioria de votos dos seus membros, na forma do regimento interno. Art. 5º O Conselho Diretor terá as seguintes atribuições: I – aprovar seu regimento interno; II – recomendar a contratação de estudos e pesquisas com o objetivo de subsidiar a definição de estratégias e políticas de alocação dos recursos do FNDCT; III – definir as políticas, diretrizes e normas para a utilização dos recursos do FNDCT nas modalidades previstas nesta Lei, elaboradas com o assessoramento superior do Conselho Nacional de Ciência e Tecnologia - CCT, nos termos da Lei nº 9.257, de 9 de janeiro de 1996, e em consonância com as diretrizes da Política Nacional de Ciência, Tecnologia e Inovação e as prioridades da Política Industrial e Tecnológica Nacional; IV – aprovar a programação orçamentária e financeira dos recursos do FNDCT, respeitando as políticas, diretrizes e normas definidas no inciso III do caput deste artigo; V – analisar as prestações de contas, balanços e demonstrativos da execução orçamentária e financeira do FNDCT; VI – efetuar avaliações relativas à execução orçamentária e financeira do FNDCT; VII – com relação aos recursos destinados por lei em programação específica e geridos por Comitês Gestores: a) acompanhar e avaliar a aplicação dos recursos; b) recomendar aos Comitês Gestores medidas destinadas a compatibilizar e articular as políticas setoriais com a Política Nacional de Ciên - cia, Tecnologia e Inovação, por meio de ações financiadas com recursos do FNDCT provenientes dos Fundos Setoriais, bem como ações transversais, a serem financiadas com recursos de mais de um Fundo Setorial, em consonância com as diretrizes da Política Nacional de Ciência, Tecnologia e Inovação e as prioridades da Política Industrial e Tecnológica Nacional; VIII – avaliar os resultados das operações financiadas com recursos do FNDCT; e IX – divulgar amplamente os documentos de diretrizes gerais e o plano anual de investimentos do FNDCT. Art. 6º Com a finalidade de promover a gestão operacional integrada dos Fundos Setoriais, o Ministério da Ciência e Tecnologia instituirá um Comitê de Coordenação presidido por seu Secretário- Executivo e integrado pelos presidentes dos Comitês Gestores dos Fundos Setoriais de Ciência e Tecnologia e das entidades vinculadas ou supervisionadas responsáveis pela execução e avaliação dos recursos alocados ao FNDCT.",urn:lex:br:federal:lei:2007-11-12;11540!cap2
"CAP","lei_11540_20071112, CAPÍTULO III",95,126,"[ Dispõe sobre o Fundo Nacional de Desenvolvimento Científico e Tecnológico - FNDCT; altera o Decreto-Lei nº 719, de 31 de julho de 1969, e a Lei nº 9.478, de 6 de agosto de 1997; e dá outras providências. | DA SECRETARIA-EXECUTIVA DO FUNDO | ] CAPÍTULO III DA SECRETARIA-EXECUTIVA DO FUNDO Art. 7º A Financiadora de Estudos e Projetos - FINEP exercerá a função de Secretaria-Executiva do FNDCT, cabendo-lhe praticar todos os atos de natureza técnica, administrativa, financeira e contábil necessários à gestão do FNDCT. Art. 8º A Finep, como Secretaria-Executiva do FNDCT, receberá, anualmente, para cobertura de despesas de administração até 2% (dois por cento) dos recursos orçamentários atribuídos ao Fundo, observado o limite fixado anualmente por ato do Conselho Diretor. Art. 9º Compete à Finep, na qualidade de Secretaria-Executiva do FNDCT: I – submeter ao Conselho Diretor do FNDCT, por intermédio do Ministério da Ciência e Tecnologia, propostas de planos de investimentos dos recursos do FNDCT; II – propor ao Conselho Diretor do FNDCT, por intermédio do Ministério da Ciência e Tecnologia, políticas, diretrizes e normas para a utilização dos recursos do FNDCT nas modalidades previstas nesta Lei; III – realizar, direta ou indiretamente, estudos e pesquisas recomendados pelo Ministério da Ciência e Tecnologia e pelo Conselho Diretor; IV – decidir quanto à aprovação de estudos e projetos a serem financiados pelo FNDCT, respeitado o previsto no inciso III do caput do art. 5º desta Lei; V – firmar contratos, convênios e acordos relativos aos estudos e projetos financiados pelo FNDCT; VI – prestar contas da execução orçamentária e financeira dos recursos recebidos do FNDCT ao Ministério da Ciência e Tecnologia e ao Conselho Diretor; VII – acompanhar e controlar a aplicação dos recursos pelos beneficiários finais; VIII – suspender ou cancelar os repasses de recursos e recuperar os recursos aplicados, acrescidos das penalidades contratuais; e IX – elaborar um relatório anual de avaliação dos resultados dos recursos aplicados pelo FNDCT e submeter essa avaliação ao Conselho Diretor, bem como disponibilizar informações para a realização de avaliação periódica de impacto e efetividade das políticas empreendidas.",urn:lex:br:federal:lei:2007-11-12;11540!cap3
"CAP","lei_11540_20071112, CAPÍTULO IV",127,168,"[ Dispõe sobre o Fundo Nacional de Desenvolvimento Científico e Tecnológico - FNDCT; altera o Decreto-Lei nº 719, de 31 de julho de 1969, e a Lei nº 9.478, de 6 de agosto de 1997; e dá outras providências. | DAS RECEITAS | ] CAPÍTULO IV DAS RECEITAS Art. 10. Constituem receitas do FNDCT: I – as dotações consignadas na lei orçamentária anual e seus créditos adicionais; II – parcela sobre o valor de royalties sobre a produção de petróleo ou gás natural, nos termos da alínea d do inciso I e da alínea f do inciso II do caput do art. 49 da Lei nº 9.478, de 6 de agosto de 1997; III – percentual da receita operacional líquida de empresas de energia elétrica, nos termos do inciso I do caput do art. 4º da Lei nº 9.991, de 24 de julho de 2000; IV – percentual dos recursos decorrentes de contratos de cessão de direitos de uso da infra-estrutura rodoviária para fins de exploração de sistemas de comunicação e telecomunicações, nos termos do art. 1º da Lei nº 9.992, de 24 de julho de 2000; V – percentual dos recursos oriundos da compensação financeira pela utilização de recursos hídricos para fins de geração de energia elétrica, nos termos do inciso V do caput do art. 1º da Lei nº 8.001, de 13 de março de 1990, e da Lei nº 9.993, de 24 de julho de 2000; VI – percentual das receitas definidas nos incisos do caput do art. 1º da Lei nº 9.994, de 24 de julho de 2000, destinadas ao fomento de atividade de pesquisa científica e desenvolvimento tecnológico do setor espacial; VII – as receitas da contribuição de intervenção no domínio econômico prevista no art. 2º da Lei nº 10.168, de 29 de dezembro de 2000, nos termos do seu art. 4º, e do art. 1º da Lei nº 10.332, de 19 de dezembro de 2001; VIII – percentual do faturamento bruto de empresas que desenvolvam ou produzam bens e serviços de informática e automação, nos termos do inciso III do § 1º do art. 11 da Lei nº 8.248, de 23 de outubro de 1991, do inciso II do § 4º do art. 2º da Lei nº 8.387, de 30 de dezembro de 1991; IX – percentual sobre a parcela do produto da arrecadação do Adicional ao Frete para a Renovação da Marinha Mercante - AFRMM que cabe ao Fundo da Marinha Mercante - FMM, nos termos do § 1º do art. 17 da Lei nº 10.893, de 13 de julho de 2004; X – o produto do rendimento de suas aplicações em programas e projetos, bem como nos fundos de investimentos referidos no § 1º do art. 12 desta Lei; XI – recursos provenientes de incentivos fiscais; XII – empréstimos de instituições financeiras ou outras entidades; XIII – contribuições e doações de entidades públicas e privadas; XIV – o retorno dos empréstimos concedidos à Finep; e XV – os resultados de aplicações financeiras sobre as suas disponibilidades; (Inciso acrescido pela Lei Complementar nº 177, de 12.1.2021) XVI – os rendimentos de aplicações em fundos de investimentos e participação no capital de empresas inovadoras; (Inciso acrescido pela Lei Complementar nº 177, de 12.1.2021) XVII – a reversão dos saldos financeiros anuais não utilizados até o final do exercício, apurados no balanço anual; e (Inciso acrescido pela Lei Complementar nº 177, de 12.1.2021) XVIII – outras que lhe vierem a ser destinadas. (Primitivo inciso XV renumerado pela Lei Complementar nº 177, de 12.1.2021)",urn:lex:br:federal:lei:2007-11-12;11540!cap4
"CAP","lei_11540_20071112, CAPÍTULO V",169,244,"[ Dispõe sobre o Fundo Nacional de Desenvolvimento Científico e Tecnológico - FNDCT; altera o Decreto-Lei nº 719, de 31 de julho de 1969, e a Lei nº 9.478, de 6 de agosto de 1997; e dá outras providências. | DA APLICAÇÃO DOS RECURSOS | ] CAPÍTULO V DA APLICAÇÃO DOS RECURSOS Art. 11. Para fins desta Lei, constitui objeto da destinação dos recursos do FNDCT o apoio a programas, projetos e atividades de Ciência, Tecnologia e Inovação (C,T&I), compreendendo a pesquisa básica ou aplicada, a inovação, a transferência de tecnologia e o desenvolvimento de novas tecnologias de produtos e processos, de bens e de serviços, bem como a capacitação de recursos humanos, o intercâmbio científico e tecnológico e a implementação, manutenção e recuperação de infraestrutura de pesquisa de C,T&I. (“Caput” do artigo com redação dada pela Lei Complementar nº 177, de 12.1.2021) § 1º Os créditos orçamentários programados no FNDCT não serão objeto da limitação de empenho prevista no art. 9º da Lei Complementar nº 101, de 4 de maio de 2000. (Parágrafo acrescido pela Lei Complementar nº 177, de 12.1.2021) § 2º É vedada a imposição de quaisquer limites à execução da programação financeira relativa às fontes vinculadas ao FNDCT, exceto quando houver frustração na arrecadação das receitas correspondentes. (Parágrafo acrescido pela Lei Complementar nº 177, de 12.1.2021) § 3º É vedada a alocação orçamentária dos valores provenientes de fontes vinculadas ao FNDCT em reservas de contingência de natureza primária ou financeira. (Parágrafo acrescido pela Lei Complementar nº 177, de 12.1.2021, vetado pelo Presidente da República, mantido pelo Congresso Nacional e publicado na Edição Extra B do DOU de 26.3.2021) § 4º A aplicação dos recursos referidos no caput deste artigo contemplará o apoio a programas, projetos e atividades de C,T&I destinados à neutralização das emissões de gases de efeito estufa do Brasil e à promoção do desenvolvimento do setor de bioeconomia. (Parágrafo acrescido pela Lei Complementar nº 177, de 12.1.2021) Art. 12. Os recursos do FNDCT referentes às receitas previstas no art. 10 desta Lei poderão ser aplicados nas seguintes modalidades: I – não reembolsável, para financiamentos de despesas correntes e de capital, na forma do regulamento, para: a) projetos de instituições científicas e tecnológicas - ICTs e de cooperação entre ICTs e empresas; b) subvenção econômica para empresas; e c) equalização de encargos financeiros nas operações de crédito; d) programas desenvolvidos por organizações sociais, qualificadas conforme a Lei nº 9.637, de 15 de maio de 1998, que mantenham contrato de gestão com o Ministério da Ciência, Tecnologia e Inovações e que promovam e incentivem a realização de projetos de pesquisa, desenvolvimento e inovação, limitado a 25% (vinte e cinco por cento) dos recursos disponibilizados no FNDCT para operações não reembolsáveis, a cada exercício; (Alínea acrescida pela Lei Complementar nº 177, de 12.1.2021) II – reembolsável, destinados a projetos de desenvolvimento tecnológico de empresas, sob a forma de empréstimo à Finep, que assume o risco integral da operação, observados, cumulativamente, os seguintes limites: a) o montante anual das operações não poderá ultrapassar 50% (cinquenta por cento) das dotações consignadas na lei orçamentária anual ao FNDCT; (Alínea com redação dada pela Lei Complementar nº 177, de 12.1.2021) b) o saldo das operações de crédito realizadas pela Finep, inclusive as contratadas com recursos do FNDCT, não poderá ser superior a 9 (nove) vezes o patrimônio líquido da referida empresa pública; III – aporte de capital como alternativa de incentivo a projeto de impacto, mediante participação efetiva, em: a) empresas de propósitos específicos, criadas com amparo no art. 5º da Lei nº 10.973, de 2 de dezembro de 2004; b) (VETADO) § 1º Observado o limite de que trata a alínea a do inciso II do caput deste artigo, os recursos também poderão ser utilizados em fundos de investimentos autorizados pela Comissão de Valores Mobiliários - CVM, para aplicação em empresas inovadoras, desde que o risco assumido seja limitado ao valor da cota. § 2º Os empréstimos do FNDCT à Finep, para atender às operações reembolsáveis e de investimento, devem observar as seguintes condições: I – juros remuneratórios equivalentes à Taxa Referencial (TR) recolhidos pela Finep ao FNDCT, a cada semestre, até o décimo dia útil subsequente a seu encerramento; (Inciso com redação dada pela Lei nº 14.554, de 20.4.2023) II – amortização e demais condições financeiras estabelecidas na forma do regulamento; e III – constituição de provisão para fazer face aos créditos de liquidação duvidosa, de acordo com critérios definidos em regulamento. § 3º As subvenções concedidas no âmbito da Política Nacional de Ciência, Tecnologia e Inovação e custeadas com os recursos previstos no caput deste artigo obedecerão ao disposto no art. 19 da Lei nº 10.973, de 2 de dezembro de 2004. § 4º O disposto no inciso I do § 2º deste artigo aplica-se aos saldos devedores dos contratos de empréstimos firmados anteriormente à data de vigência deste dispositivo e com execução em curso. (Parágrafo acrescido pela Lei nº 14.554, de 20.4.2023) § 6º Até o final do exercício financeiro de 2028, o disposto na alínea ""a"" do inciso II do caput deste artigo não se aplica aos créditos adicionais destinados a operações reembolsáveis, quando realizados com superávit financeiro de fontes vinculadas ao FNDCT. (Parágrafo acrescido pela Lei nº 15.184, de 4.8.2025) § 7º Aplica-se o disposto neste artigo às cooperativas interessadas em acessar os recursos do FNDCT que atendam aos demais requisitos definidos nesta Lei. (Parágrafo acrescido pela Lei nº 15.184, de 4.8.2025) Art. 13. As despesas operacionais, de planejamento, prospecção, acompanhamento, avaliação e divulgação de resultados, relativas ao financiamento de atividades de pesquisa científica e desenvolvimento tecnológico das Programações Específicas do FNDCT não poderão ultrapassar o montante correspondente a 5% (cinco por cento) dos recursos arrecadados anualmente nas respectivas fontes de receitas, observado o limite fixado anualmente por ato do Conselho Diretor. Art. 14. Os recursos do FNDCT poderão financiar as ações transversais, identificadas com as diretrizes da Política Nacional de Ciência, Tecnologia e Inovação e com as prioridades da Política Industrial e Tecnológica Nacional. § 1º Para efeito do disposto no caput deste artigo, consideram- se ações transversais aquelas que, relacionadas com a finalidade geral do FNDCT, são financiadas por recursos de mais de um Fundo Setorial, não necessitando estar vinculadas à destinação setorial específica prevista em lei. § 2º Os recursos de que trata o caput deste artigo serão objeto de programação orçamentária em categorias específicas do FNDCT. § 3º A programação orçamentária referida no § 2º deste artigo será recomendada pelo Ministério da Ciência e Tecnologia e aprovada pelo Conselho Diretor, observado o disposto no inciso IV do caput do art. 5º desta Lei. § 4º Os recursos do FNDCT passíveis de financiar as ações transversais são aqueles oriundos das receitas previstas nos incisos I a VI, VIII e X a XVIII do caput do art. 10 desta Lei. (Parágrafo com redação dada pela Lei Complementar nº 177, de 12.1.2021) § 5º Aplica-se, também, o disposto neste artigo aos financiamentos com recursos do FNDCT realizados anteriormente à publicação desta Lei.",urn:lex:br:federal:lei:2007-11-12;11540!cap5
"CAP","lei_11540_20071112, CAPÍTULO VI",245,266,"[ Dispõe sobre o Fundo Nacional de Desenvolvimento Científico e Tecnológico - FNDCT; altera o Decreto-Lei nº 719, de 31 de julho de 1969, e a Lei nº 9.478, de 6 de agosto de 1997; e dá outras providências. | DISPOSIÇÕES GERAIS | ] CAPÍTULO VI DISPOSIÇÕES GERAIS Art. 15. A Finep poderá aplicar os recursos destinados às operações reembolsáveis, oriundos de empréstimos do FNDCT, devendo o produto das aplicações ser revertido à conta do Fundo, na forma do regulamento. Art. 16. O parágrafo único do art. 3º-B do Decreto-Lei nº 719, de 31 de julho de 1969, passa a vigorar com a seguinte redação: Art. 3º-B. Parágrafo único. No mínimo, 30% (trinta por cento) dos recursos serão aplicados em instituições sediadas nas regiões Norte, Nordeste e Centro-Oeste, incluindo as respectivas áreas de abrangência das Agências de Desenvolvimento Regional. Art. 17. O § 1º do art. 49 da Lei nº 9.478, de 6 de agosto de 1997, passa a vigorar com a seguinte redação: Art. 49. § 1º Do total de recursos destinados ao Ministério da Ciência e Tecnologia serão aplicados, no mínimo, 40% (quarenta por cento) em programas de fomento à capacitação e ao desenvolvimento científico e tecnológico das regiões Norte e Nordeste, incluindo as respectivas áreas de abrangência das Agências de Desenvolvimento Regional. Art. 18. Esta Lei entra em vigor na data de sua publicação. Art. 19. Revogam-se os arts. 2º e 3º do Decreto-Lei nº 719, de 31 de julho de 1969.",urn:lex:br:federal:lei:2007-11-12;11540!cap6
"INC","lei_11540_20071112, Art. 2º, caput, Inciso I",12,13,"[ Dispõe sobre o Fundo Nacional de Desenvolvimento Científico e Tecnológico - FNDCT; altera o Decreto-Lei nº 719, de 31 de julho de 1969, e a Lei nº 9.478, de 6 de agosto de 1997; e dá outras providências. | Art. 2º O FNDCT será administrado por 1 (um) Conselho Diretor vinculado ao Ministério da Ciência e Tecnologia e integrado: ] I – pelo Ministro de Estado da Ciência e Tecnologia;",urn:lex:br:federal:lei:2007-11-12;11540!art2_cpt_inc1
"INC","lei_11540_20071112, Art. 2º, caput, Inciso II",14,15,"[ Dispõe sobre o Fundo Nacional de Desenvolvimento Científico e Tecnológico - FNDCT; altera o Decreto-Lei nº 719, de 31 de julho de 1969, e a Lei nº 9.478, de 6 de agosto de 1997; e dá outras providências. | Art. 2º O FNDCT será administrado por 1 (um) Conselho Diretor vinculado ao Ministério da Ciência e Tecnologia e integrado: ] II – por 1 (um) representante do Ministério da Educação;",urn:lex:br:federal:lei:2007-11-12;11540!art2_cpt_inc2
"INC","lei_11540_20071112, Art. 2º, caput, Inciso III",16,17,"[ Dispõe sobre o Fundo Nacional de Desenvolvimento Científico e Tecnológico - FNDCT; altera o Decreto-Lei nº 719, de 31 de julho de 1969, e a Lei nº 9.478, de 6 de agosto de 1997; e dá outras providências. | Art. 2º O FNDCT será administrado por 1 (um) Conselho Diretor vinculado ao Ministério da Ciência e Tecnologia e integrado: ] III – por 1 (um) representante do Ministério do Desenvolvimento, Indústria e Comércio Exterior;",urn:lex:br:federal:lei:2007-11-12;11540!art2_cpt_inc3
"INC","lei_11540_20071112, Art. 2º, caput, Inciso IV",18,19,"[ Dispõe sobre o Fundo Nacional de Desenvolvimento Científico e Tecnológico - FNDCT; altera o Decreto-Lei nº 719, de 31 de julho de 1969, e a Lei nº 9.478, de 6 de agosto de 1997; e dá outras providências. | Art. 2º O FNDCT será administrado por 1 (um) Conselho Diretor vinculado ao Ministério da Ciência e Tecnologia e integrado: ] IV – por 1 (um) representante do Ministério do Planejamento, Orçamento e Gestão;",urn:lex:br:federal:lei:2007-11-12;11540!art2_cpt_inc4
"INC","lei_11540_20071112, Art. 2º, caput, Inciso V",20,21,"[ Dispõe sobre o Fundo Nacional de Desenvolvimento Científico e Tecnológico - FNDCT; altera o Decreto-Lei nº 719, de 31 de julho de 1969, e a Lei nº 9.478, de 6 de agosto de 1997; e dá outras providências. | Art. 2º O FNDCT será administrado por 1 (um) Conselho Diretor vinculado ao Ministério da Ciência e Tecnologia e integrado: ] V – por 1 (um) representante do Ministério da Defesa;",urn:lex:br:federal:lei:2007-11-12;11540!art2_cpt_inc5
"INC","lei_11540_20071112, Art. 2º, caput, Inciso VI",22,23,"[ Dispõe sobre o Fundo Nacional de Desenvolvimento Científico e Tecnológico - FNDCT; altera o Decreto-Lei nº 719, de 31 de julho de 1969, e a Lei nº 9.478, de 6 de agosto de 1997; e dá outras providências. | Art. 2º O FNDCT será administrado por 1 (um) Conselho Diretor vinculado ao Ministério da Ciência e Tecnologia e integrado: ] VI – por 1 (um) representante do Ministério da Fazenda;",urn:lex:br:federal:lei:2007-11-12;11540!art2_cpt_inc6
"INC","lei_11540_20071112, Art. 2º, caput, Inciso VII",24,25,"[ Dispõe sobre o Fundo Nacional de Desenvolvimento Científico e Tecnológico - FNDCT; altera o Decreto-Lei nº 719, de 31 de julho de 1969, e a Lei nº 9.478, de 6 de agosto de 1997; e dá outras providências. | Art. 2º O FNDCT será administrado por 1 (um) Conselho Diretor vinculado ao Ministério da Ciência e Tecnologia e integrado: ] VII – pelo Presidente da Financiadora de Estudos e Projetos - FINEP;",urn:lex:br:federal:lei:2007-11-12;11540!art2_cpt_inc7
"INC","lei_11540_20071112, Art. 2º, caput, Inciso VIII",26,27,"[ Dispõe sobre o Fundo Nacional de Desenvolvimento Científico e Tecnológico - FNDCT; altera o Decreto-Lei nº 719, de 31 de julho de 1969, e a Lei nº 9.478, de 6 de agosto de 1997; e dá outras providências. | Art. 2º O FNDCT será administrado por 1 (um) Conselho Diretor vinculado ao Ministério da Ciência e Tecnologia e integrado: ] VIII – pelo Presidente do Conselho Nacional de Desenvolvimento Científico e Tecnológico - CNPq;",urn:lex:br:federal:lei:2007-11-12;11540!art2_cpt_inc8
"INC","lei_11540_20071112, Art. 2º, caput, Inciso IX",28,29,"[ Dispõe sobre o Fundo Nacional de Desenvolvimento Científico e Tecnológico - FNDCT; altera o Decreto-Lei nº 719, de 31 de julho de 1969, e a Lei nº 9.478, de 6 de agosto de 1997; e dá outras providências. | Art. 2º O FNDCT será administrado por 1 (um) Conselho Diretor vinculado ao Ministério da Ciência e Tecnologia e integrado: ] IX – pelo Presidente do Banco Nacional de Desenvolvimento Econômico e Social - BNDES;",urn:lex:br:federal:lei:2007-11-12;11540!art2_cpt_inc9
"INC","lei_11540_20071112, Art. 2º, caput, Inciso X",30,31,"[ Dispõe sobre o Fundo Nacional de Desenvolvimento Científico e Tecnológico - FNDCT; altera o Decreto-Lei nº 719, de 31 de julho de 1969, e a Lei nº 9.478, de 6 de agosto de 1997; e dá outras providências. | Art. 2º O FNDCT será administrado por 1 (um) Conselho Diretor vinculado ao Ministério da Ciência e Tecnologia e integrado: ] X – por 3 (três) representantes do setor empresarial, preferencialmente ligados à área tecnológica, sendo 1 (um) representativo do segmento de microempresas e pequenas empresas;",urn:lex:br:federal:lei:2007-11-12;11540!art2_cpt_inc10
"INC","lei_11540_20071112, Art. 2º, caput, Inciso XI",32,33,"[ Dispõe sobre o Fundo Nacional de Desenvolvimento Científico e Tecnológico - FNDCT; altera o Decreto-Lei nº 719, de 31 de julho de 1969, e a Lei nº 9.478, de 6 de agosto de 1997; e dá outras providências. | Art. 2º O FNDCT será administrado por 1 (um) Conselho Diretor vinculado ao Ministério da Ciência e Tecnologia e integrado: ] XI – por 3 (três) representantes da comunidade científica e tecnológica;",urn:lex:br:federal:lei:2007-11-12;11540!art2_cpt_inc11
"INC","lei_11540_20071112, Art. 2º, caput, Inciso XII",34,35,"[ Dispõe sobre o Fundo Nacional de Desenvolvimento Científico e Tecnológico - FNDCT; altera o Decreto-Lei nº 719, de 31 de julho de 1969, e a Lei nº 9.478, de 6 de agosto de 1997; e dá outras providências. | Art. 2º O FNDCT será administrado por 1 (um) Conselho Diretor vinculado ao Ministério da Ciência e Tecnologia e integrado: ] XII – por 1 (um) representante dos trabalhadores da área de ciência e tecnologia; e",urn:lex:br:federal:lei:2007-11-12;11540!art2_cpt_inc12
"INC","lei_11540_20071112, Art. 2º, caput, Inciso XIII",36,37,"[ Dispõe sobre o Fundo Nacional de Desenvolvimento Científico e Tecnológico - FNDCT; altera o Decreto-Lei nº 719, de 31 de julho de 1969, e a Lei nº 9.478, de 6 de agosto de 1997; e dá outras providências. | Art. 2º O FNDCT será administrado por 1 (um) Conselho Diretor vinculado ao Ministério da Ciência e Tecnologia e integrado: ] XIII – pelo Presidente da Empresa Brasileira de Pesquisa Agropecuária - EMBRAPA.",urn:lex:br:federal:lei:2007-11-12;11540!art2_cpt_inc13
"INC","lei_11540_20071112, Art. 5º, caput, Inciso I",66,67,"[ Dispõe sobre o Fundo Nacional de Desenvolvimento Científico e Tecnológico - FNDCT; altera o Decreto-Lei nº 719, de 31 de julho de 1969, e a Lei nº 9.478, de 6 de agosto de 1997; e dá outras providências. | Art. 5º O Conselho Diretor terá as seguintes atribuições: ] I – aprovar seu regimento interno;",urn:lex:br:federal:lei:2007-11-12;11540!art5_cpt_inc1
"INC","lei_11540_20071112, Art. 5º, caput, Inciso II",68,69,"[ Dispõe sobre o Fundo Nacional de Desenvolvimento Científico e Tecnológico - FNDCT; altera o Decreto-Lei nº 719, de 31 de julho de 1969, e a Lei nº 9.478, de 6 de agosto de 1997; e dá outras providências. | Art. 5º O Conselho Diretor terá as seguintes atribuições: ] II – recomendar a contratação de estudos e pesquisas com o objetivo de subsidiar a definição de estratégias e políticas de alocação dos recursos do FNDCT;",urn:lex:br:federal:lei:2007-11-12;11540!art5_cpt_inc2
"INC","lei_11540_20071112, Art. 5º, caput, Inciso III",70,71,"[ Dispõe sobre o Fundo Nacional de Desenvolvimento Científico e Tecnológico - FNDCT; altera o Decreto-Lei nº 719, de 31 de julho de 1969, e a Lei nº 9.478, de 6 de agosto de 1997; e dá outras providências. | Art. 5º O Conselho Diretor terá as seguintes atribuições: ] III – definir as políticas, diretrizes e normas para a utilização dos recursos do FNDCT nas modalidades previstas nesta Lei, elaboradas com o assessoramento superior do Conselho Nacional de Ciência e Tecnologia - CCT, nos termos da Lei nº 9.257, de 9 de janeiro de 1996, e em consonância com as diretrizes da Política Nacional de Ciência, Tecnologia e Inovação e as prioridades da Política Industrial e Tecnológica Nacional;",urn:lex:br:federal:lei:2007-11-12;11540!art5_cpt_inc3
